352,"CHO, Lisa",Galapagos Islands - The Trip of a Lifetime,25,47,2,6
353,"CHODERLOS DE LACLOS, Pierre",Les Liaisons Dangereuses,14,22,3,6
354,"CHOPRA, Deepak","Ageless Body, Timeless Mind",6,25,2,6
355,"CHOPRA, Tarun",The Holy Cow and other Indian Stories,6,7,2,6
356,"CHRISTIAN, Martha (Managing Editor)",The Emerald Realm - Earth's Precious Rain Forests,24,37,2,6
357,"CHRISTIE, Agatha","And Then, There Were None",8,38,2,2
358,"CHRISTIE, Agatha",Philomel Cottage,8,38,2,2
359,"CHRISTIE, Agatha",The Murder of Roger Ackroyd,8,38,2,2
360,"CHRISTIE, Agatha",The Witness for the Prosecution,8,38,2,2
361,"CHRISTIE, Agatha",Three Blind Mice,8,38,2,2
362,"CHURCHILL, Winston",Closing the Ring,12,54,2,6
363,"CHURCHILL, Winston",Memoirs of the Second World War,12,54,2,6
364,"CHURCHILL, Winston",The Gathering Storm,12,54,2,6
365,"CHURCHILL, Winston",The Grand Alliance,12,54,2,6
366,"CHURCHILL, Winston",The Hinge of Fate,12,54,2,6
367,"CHURCHILL, Winston",Their Finest Hour,12,54,2,6
368,"CHURCHILL, Winston",Triumph and Tragedy,12,54,2,6
369,"CLAIR, Rene","Cinema d'Hier, Cinema d'Aujourd'hui",4,27,3,6
370,CLAMMER/BING/SATTIN/STILES,Morocco,25,1,2,6
371,"CLANCY, Tom",The Hunt for Red October,8,3,2,2
372,"CLANCY, Tom",Without Remorse,8,3,2,2
373,"CLARK, Galen",Indians of the Yosemite Valley and Vicinity,12,3,2,2
374,"CLARK, Kenneth",Civilization,6,27,2,6
375,"CLARK, Ronald",Einstein - The Life and Times,24,8,2,6
376,CLARK/WRIGHT (Editors),The Complete Works of William Shakespeare I,14,22,2,6
377,CLARK/WRIGHT (Editors),The Complete Works of William Shakespeare II,14,22,2,6
378,"CLARKE, Stephen",1000 Years of Annoying the French,13,22,2,6
379,"CLAVIN, Tom","Dodge City - Wyatt Earp, Bat Masterson, and the Wickedest Town in the American West",12,51,2,6
380,"CLAYMAN, Charles (Editor)",Family Medical Guide,22,25,2,6
381,"CLAYMAN, Charles (Editor)",The American Medical Association Encyclopedia of Medicine,22,25,2,8
382,"CLAYMAN, Charles (Editor)",The American Medical Association Family Medical Guide,22,25,2,8
383,"COBB Richard/JONES, Colin (Editors)",Voices of the French Revolution,12,22,2,6
384,"COBURN, Broughton",Everest - Mountain Without Mercy ,25,7,2,6
385,"COCTEAU, Jean",Les Parents Terribles,14,22,3,6
386,"COHEN, Roger/GATTI, Claudio ",In The Eye of the Storm - The Life of General H. Norman Schwarzkopf,12,3,2,2
387,"COLE, W. Owen",Five Religions in the Twentieth Century,23,27,2,6
388,COLE-GEALT,Art of the Western World - From Ancient Greece to Post Modernism,2,27,2,6
389,"COLGAN, Dr. Michael",The New Nutrition,9,25,2,4
390,COLLIER & HOROWITZ,The Rockefellers - An American Dynasty,3,3,2,6
391,"COLLIER, Peter",The Roosevelts,3,3,2,6
392,"COLLIER, Richard",The War in the Desert,12,54,2,6
393,COLLIER/LEDBETTER,Engineering Cost Analysis,7,15,2,3
394,"COLLINS, Gem",Dictionary of Quotations,14,44,2,2
395,COLLINS/LAPIERRE,Is Paris Burning?,12,54,2,6
396,"COLVILLE, Thomas",Review Q & A for Veterinary Technicians,24,49,2,8
397,"COLVILLE, Thomas/BASSERT, Joanna",Clinical Anatomy and Physiology for Veterinary Technicians,24,49,2,8
398,"COLVILLE, Thomas/BASSERT, Joanna",Clinical Anatomy and Physiology Laboratory Manual for Veterinary Technicians,24,49,2,8
399,"COLVILLE, Thomas/BASSERT, Joanna",Laboratory Manual for Clinical Anatomy and Physiology for Veterinary Technicians,24,49,2,8
400,COMITE INTERNATIONALE DE DACHAU,Konzentration Lager - Dachau,12,22,2,6
401,COMITE INTERNATIONALE DE DACHAU,Le Camp de Concentration de Dachau,12,22,3,6
402,"COMMAGER, Henry Steel",The Blue and the Gray,12,16,2,6
403,"COMMAGER, Henry Steele",The Story of the Second World War,12,54,2,6
404,"COMTE, Sophie Le",Buenos Aires,25,47,2,6
405,CONFUCIUS,The Analects,18,7,2,6
406,"CONNELL, Evan S,",Son of the Morning Star - Custer and the Little Bighorn,12,51,2,6
407,"CONNELLY, Owen",Blundering to Victory - Napoleon's Military Campaigns,12,22,2,6
408,"CONOT, Robert",Justice at Nuremberg,12,54,2,6
409,"CONQUEST, Robert",Reflections on a Ravaged Century,12,37,2,6
410,"CONSTANTINO, Maria",Paul Gauguin,2,22,2,6
411,"CONTICELLO, Baldassare",Rediscovering Pompeii,12,5,2,9
412,"COOKE, Alistair",America,12,3,2,2
413,"COOKE, Alistair",Reporting America,12,3,2,6
414,"COOKE, Deryck",Gustav Mahler,16,8,2,6
415,"COPELAND, Aaron",What to Listen for in Music,16,44,2,6
416,COPERNICUS,On the Revolutions of the Heavenly Spheres,24,43,2,1
417,"COQUIN, Francois Xavier",La Revolution Russe,12,46,3,6
418,"COREY, Helen",The Art of Syrian Cookery,9,18,2,4
419,CORLEY/ROBERT,Principles of Business Law,22,32,2,7
420,"CORNEILLE, Pierre",Le Cid,14,22,3,6
421,"CORNWELL, John",Hitler's Pope - The Secret History of Pius XII,23,14,2,6
422,CORPORATE LEADERSHIP COUNCIL,The Leadership Imperative,15,11,2,7
423,"CORRIGAN, Gordon",A Great and Glorious Adventure - A History of the Hundred Years War and the Birth of Renaissance England,12,22,2,6
424,"COSTANTINO, Maria",Art Nouveau,2,37,2,6
425,"COUGHLAN, Robert",The World of Michelangelo: 1475 - 1564,2,22,2,6
426,Council on Tall Buildings and Urban Habitat,Asia Ascending - Age of the Sustainable Sky Scraper City (2012),1,44,2,2
427,COURCELLE-LABROUSSE/MARMIE,La Guerre du Rif - Maroc (1921 - 1926),12,35,3,6
428,"COURTHION, Pierre","Impressionism - The Movement, The Masters, the Precursors and the Followers",2,22,2,6
429,"COVEY, Stephen",Principle-Centered Leadership,15,11,2,6
430,"COVEY, Stephen",The Seven Habits of Highly Effective People,15,11,2,6
431,COWLEY/PARKER (Editors),The Reader's Companion to Military History,12,36,2,6
432,"CRAIG, William",The Fall of Japan,12,54,2,6
433,"CRAIN, Jim",Historic Country Inns of California,25,3,2,6
434,"CRANKSHAW, Edward",Bismarck,3,22,2,6
435,"CRANKSHAW, Edward",The Shadow of the Winter Place - Russia's drift to Revolution: 1825 - 1917,12,46,2,6
436,"CRICHTON, Michael",Eaters of the Dead,8,27,2,2
437,"CROKE, Fionnuala",Chester Beatty Library - Director's Choice,25,22,2,6
438,"CROSS, Milton",Complete Stories of the Great Operas,16,41,2,6
439,"CROUTIER, Alev Lytle",Harem: The World Behind the Veil,6,45,2,6
440,"CUENOT,  Claude",Ce Que Teilhard A Vraiement Dit,18,22,3,6
441,"CUMMINGS, Joe",Baja,25,3,2,6
442,"CUNLIFFE, Sarah/HUNT, Sara/LOUSSIER, Jean","Architecture, A Spotter's Guide - Classical Temples to Soaring Skyscrapers",1,27,2,6
443,"CUNNINGHAM, Stephen Kittredge",The Bartender Black Book,9,44,2,6
444,"CURIE, Eve",Madame Curie,3,22,2,6
445,CURRENT/WILLIAMS/FREIDEL/BRINKLEY,American History I - To 1877,12,3,2,6
446,"DA PONTE, Lorenzo",Cosi Fan Tutte - Mozart Opera Libretto,16,41,2,9
447,DALAI LAMA,A Policy of Kindness,6,7,2,6
448,"DALEY, Rosie",In The Kitchen with Rosie,9,18,2,4
449,"DALI, Salvador",The Secret Life of Salvador Dali,3,22,2,6
450,"DALLAS, Gregor",At The Heart of A Tiger - Clemenceau and His World 1841 - 1929,12,22,2,6
451,"DALRYMPLE, William",White Mughals - Love & Betrayal in Eighteenth-Century India,12,7,2,9
452,"DANIEL, Clifton",Chronicle of the Twentieth Century,12,37,2,6
453,"DANIEL, Clifton",Chronicle of the Year - 1989,12,37,2,6
454,"DANIEL, Clifton (Editor)",Chronicle of America,12,3,2,6
455,DANTE,The Divine Comedy,14,22,2,1
456,"DARLING, Jennifer Dorland",Better Homes and Gardens New Cookbook,9,18,2,4
457,"DARWIN, Charles",The Descent of Man,24,22,2,1
458,"DARWIN, Charles",The Origin of Species,24,22,2,1
459,"DARWIN, Charles",The Origin of Species,24,22,2,1
460,"DAVIDOFF, Henri (Editor)",The Pocket Book of Quotations,14,44,2,2
461,"DAVIS, Jr., Robert",Across the Rhine,12,54,2,6
462,"DAVIS, Kenneth",Don't Know Much About Geography ,11,44,2,9
463,"DAVIS, William",Gettysburg - The Story behind the scenery,12,16,2,8
464,"DAVIS, William",The Commanders of the Civil War,12,16,2,6
465,"DE CAMP, L. Sprague",The Ancient Engineers,12,5,2,6
466,"DE CHARDIN, P. Teilhard",Le Groupe Zoologique Humain,18,22,3,6
467,"DE GAULLE, Charles",The Complete War Memoirs,12,54,2,6
468,DE LA HARPE/DUGMORE,Big Cats of Mala Mala,25,1,2,6
469,"DE LIANO, Ignazio Gomez",Dali,2,22,2,6
470,"DE MENTE, Boye Lafayette",Korean in Plain English,22,31,2,2
471,"DE REMUSAT, Mme",Memoirs of the Courts of Europe - Empress Josephine,12,22,2,9
472,"DE SADE, Marquis",La Marquise de Gange,14,22,3,6
473,"DEBES, Ayman",Damascus For You,25,35,2,6
474,"DEBO, Angie","Geronimo - The Man, His Time, His Place",3,51,2,6
475,"DECENEUX, Marc",Mont Saint-Michel,25,22,2,6
476,"DEGRAAF, Leonard",Edison and the Rise of Innovation,24,11,2,6
477,"DEJONGE, Alex",The Life and Times of Grigori Rasputin,3,46,2,6
478,Dell Purse Book,3500 Names for Baby,22,45,2,3
479,"DEMOUY, Patrick",Rheims Cathedral,25,22,2,6
480,"DENNEY, Robert",The Civil War Years,12,16,2,6
481,"DENNIS, Nigel/Borrageiro, George",Kruger National Park - South Africa,25,1,2,8
482,"DENNISON, Matthew",The Tweleve Caesars - The Dramatic Lives of the Emperors of Rome,12,5,2,6
483,DEPARTMENT of HIGHWAYS,Texas State Travel Guide,25,3,2,9
484,"DER FECHT, Florian Von",Patagonia - Argentina,25,47,2,6
485,DES CARS/CARACALLA,The Orient Express,12,22,2,6
486,"DESCARTES, Rene",Discours de la Methode,18,22,3,6
487,"DESCARTES, Rene",Geometry,24,22,2,1
488,"DESCARTES, Rene",Meditations - Objections & Replies,18,22,2,1
489,"DESCARTES, Rene",Rules - Discourse of the Method,18,22,2,1
490,"DESCHARNES, Robert/NERET, Gilles",Dali - The Paintings,2,22,2,6
491,"DESQUESNES, Remy",Normandy 1944,12,54,2,6
492,"DESROCHES-NOBLECOURT, Christiane",Tutankhamen,2,35,2,6
493,"DIAMOND, Jared",Collapse - How Societies Choose to Fail or Succeed,6,27,2,6
494,"DIAMOND, Jared","Guns, Germs, and Steel - The Fates of Human Societies",6,27,2,6
495,"DIAMOND, Jared",The Third Chimpanzee,6,27,2,6
496,"DIAMOND, Jared",The World Until Yesterday - What Can We Learn from Traditional Societies?,6,27,2,6
497,"DIAZ-ALVAREZ, P. (General Editor)",Marhaba - Tunisia Travel Guide,25,1,2,6
498,"DICKENS, Charles",A Tale of Two Cities,14,22,2,2
499,"DICKENS, Charles",Oliver Twist,14,22,2,1
500,"DIMASI, Theresa (Editor in Chief)",Easy Mains and Sides,9,18,2,4
501,"DIVECCHIO, Jerry Anne",Country French Cooking,9,18,2,4
502,DIVINE/BREEN/FREDRICKSON/WILLIAMS,America - Past and Present: From 1865,12,3,2,6
503,"DOBROVOLSKY, Vladimir",The Hermitage,2,46,2,6
504,DOCTOROW. E. L.,Billy Bathgate,8,3,2,2
505,DOCTOROW. E. L.,The March,8,3,2,2
506,DODD/EMMONS/LEWIS/ZATKO,Vietnam - The Rough Guide,25,7,2,6
507,"DODSON, Roy ",Storm Water Pollution Control,7,15,2,7
508,"DONALD, David Herbert",Lincoln,3,16,2,6
509,DONNER-RICHTER-FIEGL,Rio de Janeiro,25,47,2,6
510,"DONNITHORNE, Larry",The West Point Way of Leadership,15,11,2,6
511,"DOR-NER, Zvi",Columbus and the Age of Discovery,12,3,2,6
512,Dorset Press,America the Beautiful,19,3,2,5
513,"DOSTOYEVSKY, Feodor",Crime and Punishment,8,46,2,6
514,"DOSTOYEVSKY, Feodor",Les Freres Karamazov -I- ,8,46,3,6
515,"DOSTOYEVSKY, Feodor",Les Freres Karamazov -II- ,8,46,3,6
516,"DOSTOYEVSKY, Feodor",Notes from Underground,8,46,2,9
517,"DOSTOYEVSKY, Feodor",The Brothers Karamazov,8,46,2,1
518,"DOSTOYEVSKY, Feodor",The Brothers Karamazov,8,46,2,1
519,"DOSTOYEVSKY, Feodor",The Brothers Karamazov,8,46,2,1
520,"DOSTOYEVSKY, Feodor",The Brothers Karamazov,8,46,2,6
521,"DOSTOYEVSKY, Feodor",The Gambler,8,46,2,9
522,"DOSTOYEVSKY, Feodor",The Idiot,8,46,2,6
523,"DOSTOYEVSKY, Feodor",The Possessed,8,46,2,6
524,"DOUGAN, Clark/LIPSMAN, Samuel",A Nation Divided - The Vietnam Experience,12,50,2,6
525,"DOUGAN, Clark/WEISS, Stephen",Nineteen Sixty-Eight - The Vietnam Experience,12,50,2,6
526,"DOUGHTY, Andrew",Maui Revealed,12,50,2,6
527,"DOYLE, Edward/LIPSMAN, Samuel",Setting the Stage - The Vietnam Experience,12,50,2,6
528,"DOYLE, Edward/LIPSMAN, Samuel/MAITLAND, Terrrence",The North - The Vietnam Experience,12,50,2,6
529,"DOYLE, Edward/LIPSMAN, Samuel/WEISS, Stepehn",Passing the Torch - The Vietnam Experience,12,50,2,6
530,"DOYLE, Edward/MAITLAND, Terrence",The Aftermath (1975 - 1985) - The Vietnam Experience,12,50,2,6
531,"DOYLE, Edward/WEISS, Stepehn",A Collision of Cultures - The Vietnam Experience,12,50,2,6
532,"DRUCKER, Peter",Post Capitalist Society,15,11,2,6
533,"DUBOIS, Claude (Editor)",Petit Larousse Francais,22,19,3,9
534,"DUBOIS, W. E. B.",The Souls of Black Folk,6,2,2,9
535,"DUCASSE, Curt John",The Philosophy of Art,2,42,2,6
536,"DUCHTING, Hajo",Kandinsky (1866 - 1944) - A Revolution in Painting,2,22,2,6
537,"DUFF, David",Eugenie and Napoleon III,12,22,2,6
538,"DUFFY, Sean",The Concise History of Ireland,12,22,2,6
539,"DUFRESNE, Jim",Alaska,25,3,2,6
540,"DUIKER, William/SPIELVOGEL, Jackson",World History - Volume I: To 1800,12,44,2,2
541,"DUIKER, William/SPIELVOGEL, Jackson",World History - Volume II: Since 1500,12,44,2,2
542,"DUNCAN, David Douglas",The Private World of Pablo Picasso,2,22,2,6
543,"DUNHAM, Clarence",The Theory and Practice of Reinforced Concrete,7,15,2,3
544,"DUNN, Richard S.","The Age of Religious Wars, 1559 - 1715",12,22,2,6
545,"DUNWELL, Steve/LINDEN, Blanche",Boston Freedom Trail,25,3,2,6
546,"DUNWELL, Steve",Extraordinary Boston,25,3,2,6
547,"DUNWELL, Steve/FOWLER, William",USS Constitution- Old Ironsides,12,3,2,8
548,DUPUY/DUPUY (Editors),The Harper Encyclopedia of Military History,12,36,2,6
549,"DURANT, Will and Ariel",The Age of Voltaire,12,22,2,6
550,"DUSTON, Allen/ZAGNOLI, Roberto",Saint Peter and the Vatican - The Legacy of the Popes,23,14,2,6
551,"DWECK, Carol S., Ph. D.",Mindset - The New Psychology of Success - How can we learn to Fulfill our Potential,21,37,2,6
552,EDEY/SULLIVAN,Great Photographic Essays,19,3,2,6
553,"EDINGER, Philip/SANCHEZ, Janet H.",Annuals and Perennials - Garden Designs - Planting and Care,1,30,2,4
554,"EHLERS, Chad",Sweden,25,22,2,6
555,"EICHER, David J.",The Longest Night - A Military History of the Civil War,12,16,2,6
556,"EINSTEIN, Albert",Comment je vois le Monde,6,22,3,6
557,"EINSTEIN, Alfred",Mozart,16,8,2,6
558,"EISENHOWER, David",Eisenhower,3,54,2,6
559,"EISENHOWER, Dwight",Crusade in Europe,12,54,2,6
560,"EISENHOWER, Dwight",Mandate for Change,12,3,2,6
561,"EISENSTEIN, Sergei",Reflexions d'un Cineaste,4,46,3,6
562,"EKROLL, Oystein",Nidaros Cathdral - The West Front Sculptures,25,22,2,6
563,"EKSTEINS, Modris",Rites of Spring,12,22,2,6
564,"ELDER, Bruce",Blood on the Wattle - Massacres and Maltreatment of Aboriginal Australians since 1788,12,40,2,6
565,"ELGART, J. M. (Editor)",Over Seventeen,13,3,2,2
566,"ELLEMOR, Brigitte (Managing Editor)",India,25,7,2,6
567,"ELLIS, Edward Robb",A Nation in Torment,12,3,2,6
568,"ELLIS, Joseph J.",His Excellency George Washington,3,3,2,6
569,"ELLMANN, Richard",Oscar Wilde,3,22,2,6
570,"ELSON, Robert",Prelude to War,12,54,2,6
571,"ELTING, John",Battles for Scandinavia,12,54,2,6
572,"ELTING, John",Japan at War,12,54,2,6
573,"ELTING, John",The Aftermath: Asia,12,54,2,6
574,"ENGELS, Friedrich",Anti - Duhring,18,22,2,2
575,EPICTETUS,Discourses,18,5,2,1
576,EPICTETUS,The Golden Sayings,18,5,2,1
577,"ERICKSON, Carolly",Her Little Majesty - The Life of Queen Victoria,12,22,2,6
578,"ERICKSON, Carolly",The First Elizabeth,12,22,2,2
579,ERLANGER/BAZZOLI,Monte Carlo,25,22,2,6
580,"ERSKINE, John",The Private Life of Helen of Troy,8,22,2,2
581,ESCUDO DE ORO/Editor,All Seville,25,22,2,6
582,ESCUDO DE ORO/Editor,Gibraltar,25,22,2,6
583,"ESPER, George",The Eyewitness History of the Vietnam War 1961 - 1975,12,50,2,6
584,EUCLID,The Thirteen Books of Elements,24,5,2,1
585,EURIPIDES,The Plays of Euripides,14,5,2,1
586,"EVANS, Harold",The American Century,12,3,2,6
587,"EVANS, Humphrey",The Mystery of the Pyramids,12,5,2,6
588,"EVENSBERGET, Snorre",Norway - Eyewitness Travel Guides,25,22,2,6
589,"EWART-SMITH, Cameron",Gateway Guide to the Kruger National Park,25,1,2,6
590,"EWEN, David",David Ewen Introduces Modern Music,16,37,2,6
591,"EWEN, David",Music for the Millions - The Encyclopedia of Musical Masterpieces (1945 Edition),16,44,2,1
592,EXPLORER,Dubai - The Complete Residents' Guide,25,35,2,6
593,"FAGAN, Brian",Time Detective - How Scientists Use Modern Technology to Unravel the Secrets of the Past,24,27,2,6
594,"FALUDI, Susan",Backlash - The Undeclared War Against American Women,6,45,2,6
595,"FALUDI, Susan",Stiffed - The Betrayal of the American Man,6,45,2,6
596,"FAMIGHETTI, Robert (Editor)",World Almanac 1996,22,37,2,9
597,"FARADAY, Michael",Experimental Researches in Electricity,24,43,2,1
598,"FARAGHER, John Mack",A Great Noble Scheme - The Tragic Story of the Expulsion of the French Acadians from the American Homeland,12,3,2,6
599,"FARAGO, Ladislav",Aftermath - Martin Bormann and the Fourth Reich,12,54,2,6
600,"FAUST, Patricia (Editor)",Encyclopedia of the Civil War,12,16,2,6
601,"FELDMAN, Edmund Burke",Varieties of Visual Experience,2,27,2,6
602,"FELLOWES, Jessica/STURGIS, Matthew",The Chronicles of Downton Abbey,8,22,2,6
603,"FENLON, Jane",Dublin Castle,25,22,2,6
604,"FERGUSON, Wallace/BRUNN, Geoffrey",A Survey of European Civilzation - Part One: To 1660,12,22,2,6
605,"FERGUSON, Wallace/BRUNN, Geoffrey",A Survey of European Civilzation - Part Two: Since 1661,12,22,2,6
606,FIDIC (Federation Internationale des Ingenieurs-Conseils),Conditions of Contract for Construction (For Building and Engineering Works Designed by the Employer) ,15,17,2,7
607,"FIELDING, Henry","The History of Tom Jones, A Foundling",14,22,2,1
608,"FILIPPONE, Bianca",Andalusia - Places and History,25,22,2,6
609,"FINKE, Jens",The Rough Guide to Tanzania ,25,1,2,6
610,"FISCHER, Helen",Anatomy of Love,6,45,2,6
611,"FISCHER, Ladislav",Theory and Practice of Shell Structures,7,15,2,7
612,"FISHHOF, Martin",Detroit Guide,25,3,2,9
613,"FISK, Robert",Pity the Nation,12,35,2,6
614,"FITZLYON, Kyril/BROWNING, Tatiana",Before the Revolution - Russia and its People under the Czar,12,46,2,6
615,"FITZPATRICK, Mary/BUTLER, Stuart/HAM, Anthony",Tanzania,25,1,2,5
616,FITZPATRICK/BLOND/PITCHER/RICHMOND/WARREN,South Africa,25,1,2,6
617,"FLANNER, Janet",Paris was Yesterday - 1925 - 1939,2,27,2,6
618,"FLEMING, Fergus",The Sword and the Cross,12,35,2,6
619,"FLEMING, Tom/PERROTTET, Tony",Iceland - Insight Guides,25,22,2,6
620,FLESHMAN/FONVILLE/SCHWEIGER/ WAHL,CRSS Stories: Motion in Only one Direction - Forward,15,17,2,7
621,"FLETCHER, Catherine",The Black Prince of Florence - The Spectatcular Life and Treacherous world of Alessandro de Medici,12,22,2,6
622,"FLYNN, John T.",Country Squire in the White House,12,3,2,1
623,FODOR,Chicago 1997,25,3,2,6
624,FODOR,North Africa - 1983,25,1,2,6
625,"FODOR, Dennis",The Neutrals,12,54,2,6
626,"FOGLE, Jeanne","Washington, D.C. - A Pictorial Celebration",25,3,2,6
627,"FOLLOWS, Don",Denali: The Story behind the Scenery,25,3,2,8
628,"FOREMAN, J. B.",Dictionary of Quotations,14,44,2,6
629,"FORLAG, Aune/RORVIK, Ole",Nord Norge - Arctic Norway,25,22,2,6
630,"FORSTER, Max Arnold",The World At War,12,54,2,6
631,FOSTER + PARTNERS,Catalogue,1,22,2,2
632,"FOURIER, Jean Baptiste Joseph",Analytical Theory of Heat,24,43,2,1
633,"FOURNIER, Alain",Le Grand Meaulnes,8,22,3,6
634,"FOX, Levi",The Shakespeare Book,25,22,2,8
635,"FOX, Robin",The Unauthorized Version,23,14,2,6
636,"FOX, Robin Lane",Alexander the Great,12,5,2,6
637,"FRANCIS, Henry/TRUSCOTT, Alan/FRANCIS, Dorthy",The Official Encyclopedia  of Bridge,10,44,2,9
638,"FRANCIS Hanna - FRANCIS, Dr. Issam",The Spoken Aramaic of Ma'aloula - The Language of Christ the Lord,22,31,2,6
639,"FRANK, Milo",How to Get your Point across in 30 Seconds or Less,5,11,2,6
640,FRANKLIN/Uys/Uys,Abu Dhabi - The Complete Residents' Guide,25,35,2,6
641,"FRASER, Antonia",Cromwell - The Lord Protector,12,22,2,6
642,"FRASER, Antonia",Marie Antoinette - The Journey,3,22,2,6
643,"FRASER, Antonia",Mary Queen of Scots,12,22,2,6
644,"FRASER, Clarence (Editor)",The Merck Veterinary Manual,24,49,2,6
645,"FREEDMAN, Lew",Iditarod Classics,25,3,2,6
646,"FREEMAN, Charles","Egypt, Greece and Rome",12,5,2,6
647,"FREEMAN, Michael/JACQUES, Claude",Ancient Angkor,25,7,2,6
648,"FREIN, Joseph",Handbook of Construction Management and Organization,15,17,2,7
649,"FRENCH, Noel",Discovering the Boyne Valley,25,22,2,6
650,"FREUD, Sigmund","The Interpretation of Dreams - General Introduction to Psycho-Analysis, etc.",21,22,2,1
651,"FRIEDA, Leone",Catherine de Medici - Renaissance Queen of France,3,22,2,6
652,FRIEDLAND/LAWSON,Principles of Financial Management,15,23,2,7
653,"FRIEDMAN, Sophie (Editor)",Ireland - Michelin Green Guide,25,22,2,6
654,"FRIEDMAN, Thomas",From Beirut to Jerusalem,12,35,2,6
655,"FRIEDMAN, Thomas",The World is Flat - A Brief History of the Twenty First Century,12,37,2,9
656,FRITZ/PATERSON/MCKISSACK/MAHY/ HIGHWATER,The World in 1492,12,44,2,6
657,"FRITZEN, David W. (Editor)",Saint Louis Obispo County,25,3,2,6
658,"FROMKIN, David",A Peace to End all Peace - The Fall of the Ottoman Empire and the Creation of the Modern Middle East,12,35,2,6
659,FRUSCIANO/PETTIT,New York University and the City,12,3,2,9
660,"FRY, Plantagenet Somerset",The Tower of London - Cauldron of Britain's Past,12,22,2,6
661,"FULLER, James",Alcatraz - Federal Penitentiary: 1934 - 1963,26,3,2,8
662,"FURTADO, Peter (Editor)",The New Century - A Changing World: 1900 - 1914,12,37,2,6
663,"FU-TSUNG, Chiang",Masterpieces of Chinese Enamel Ware in the National Palace Museum,2,7,2,9
664,"GAGLIARDI, Nancy (Editor)",Eat Better,9,18,2,4
665,"GAGLIARDI, Nancy (Editor)",Eat What you Love,9,18,2,4
666,"GAGLIARDI, Nancy (Editor)",Entertains with the Chefs from the Culinary Institute of America,9,18,2,4
667,"GAGLIARDI, Nancy (Editor)",Grocery Guru - Shopping Guide,9,18,2,4
668,"GAGLIARDI, Nancy (Editor)",In No time - Delicious Dishes in 20 Minutes or Less,9,18,2,4
669,"GAGLIARDI, Nancy (Editor)",In One Pot,9,18,2,4
670,"GAGLIARDI, Nancy (Editor)",Make-it in Minutes,9,18,2,4
671,"GAGLIARDI, Nancy (Editor)",Menu Master - Eating Out Guide,9,18,2,4
672,"GAGLIARDI, Nancy (Editor)",Momentum Cookbook - 200 Easy Recipes to Get and Keep You Going,9,18,2,4
673,"GAGLIARDI, Nancy (Editor)",Power Foods - Guide to Grocery Shopping and Eating Out,9,18,2,4
674,"GAGLIARDI, Nancy (Editor)",Take 5 - 150 Five-Ingredients Recipes,9,18,2,4
675,"GAGLIARDI, Nancy (Editor)",Take-out Tonight,9,18,2,4
676,"GAGLIARDI, Nancy (Editor)",Turnaround - Program Cookbook,9,18,2,4
677,"GAGLIARDI, Nancy (Editor)",Weight Watchers Complete Cookbook,9,18,2,4
678,"GAGLIARDI, Nancy (Editor)",What to Eat,9,18,2,4
679,"GAGLIARDI, Nancy (Editor)","Winner's Circle: Favorite Recipes from Members, Leaders & Home Cooks",9,18,2,4
680,"GALATOPOULOS, Stelios",Maria Callas - Sacred Monster,16,41,2,6
681,"GALBRAITH, John Kenneth",The Affluent Society,18,21,2,2
682,GALEN,On the Natural Faculties,24,5,2,1
683,"GALILEI, Galileo ",Concerning the Two New Sciences,24,43,2,1
684,"GALLENKAMP, Charles",Maya - The Riddle and Rediscovery of a Lost Civilization,12,3,2,6
685,"GALLET, Michel",The Louvre,2,22,2,6
686,"GALLU, Samuel","Give them Hell, Harry!",20,3,2,2
687,"GARDNER, Helen",Art Through the Ages,2,27,2,6
688,"GARDNER, Mark Lee","Rough Riders - Theodore Roosevelt, His Cowboy Regiment, and the Immortal Charge Up San Juan Hill",12,3,2,6
689,"GARDNER, Roberta Homan",Country Inns of America - The Great Lakes,25,3,2,2
690,"GARNAUT, Anthony",Mandarin Phrasebook,25,7,2,9
691,"GARNER, Joe",We Interrupt This Broadcast,12,37,2,6
692,"GASH, John",Caravaggio,2,22,2,6
693,"GASPAR, Lorand",Histoire de la Palestine,12,35,3,6
694,"GAY, Peter",Freud: A Life for our Times,21,8,2,6
695,"GAYLEY, Charles Mills",The Classic Myths of English Literature (1893 Edition),14,22,2,1
696,GEIDOR/PAVLINOV/RASKIN,Moscow - History - Architecture - Art,25,46,2,6
697,"GEIRINGER, Karl",Haydn - A Creative Life in Music,16,8,2,6
698,"GENTRY, Curt",J. Edgar Hoover - The Man and The Secrets,12,3,2,6
699,"GEOPFERT, Yvette",Chamonix; Mont-Blanc,25,22,2,2
700,"GERRARD, Mike",Greece - National Geographic Traveler,25,22,2,6
701,"GERSHMAN, Michael",Getting it Right the Second Time,6,11,2,6
702,"GETLEIN, Frank",Mary Cassatt - Paintings and Prints,2,22,2,6
703,"GHISLANZONI, Antonio",Aida - Verdi Opera Libretto,16,41,2,9
704,"GHOSE, Aruna",India - Eyewitness Travel Guides,25,7,2,6
705,GIACOSA/ILLICA,Madama Butterfly - Puccini Opera Libretto,16,41,2,9
706,"GIBBON, David",London,25,22,2,6
707,"GIBBON, Edward",The Decline and Fall of the Roman Empire,12,5,2,6
708,"GIBBON, Edward",The Decline and Fall of the Roman Empire I ,12,5,2,1
709,"GIBBON, Edward",The Decline and Fall of the Roman Empire II ,12,5,2,1
